hiv_prev_2000_2010,hiv_prev_2010_2020,ng_prev_2005_2015,ct_prev_f2530,tv_prev_2005_2015,syph_detectable_f_2016,syph_detectable_m_2016,syph_seroprev_f_2016,syph_seroprev_m_2016,syph_anc_2000_2015,syph_prev_f_2016,syph_prev_f_2020_2025,seed,draw_idx,status,log_lik,weight
0.0629544665396266,0.0445020472073329,0.018527600831270873,0.15965346534653466,0.10422293477336787,0.005289672544080605,0.006887417218543046,0.12544080604534005,0.1014569536423841,0.12236268988302344,0.09345088161209068,0.05383262720706471,80000,80,ok,-61.93742014266253,2.0484292957396918e-26
0.03288889661745047,0.0241268734414349,0.0072673728862474056,0.09579439252336448,0.11112482944023495,0.08436724565756824,0.08895379713223579,0.3401985111662531,0.2873074880509825,0.24012112231143068,0.28114143920595536,0.23847857515987197,81000,81,ok,-617.3152532831543,1.2998483103903566e-267
0.11942990841265963,0.09082094192829013,0.027871568417551798,0.014475271411338963,0.13194118323212414,0.07440166493236212,0.06936866718628215,0.2942247658688866,0.23460639127045985,0.19557782185358114,0.2497398543184183,0.22127696976477343,87000,87,ok,-408.1830155096847,8.686994110841671e-177
0.09170754373869429,0.06935651969055054,0.036446642471684096,0.16389548693586697,0.11626741062353595,0.0999507631708518,0.10131817006978547,0.2968980797636632,0.2594985784440424,0.17668560033854905,0.2513540128015756,0.20912291342870984,88000,88,ok,-517.5756679223548,2.693048801831129e-224
0.06776435367623508,0.050451671551935494,0.01875099606004574,0.11016949152542373,0.03619760292088111,0.07352941176470588,0.08085765951950401,0.28448275862068967,0.2485145957117024,0.1970395151532877,0.23427991886409735,0.21208578179032575,91000,91,ok,-434.9336786101843,2.0950970979802935e-188
0.1226021190890365,0.09415302348539029,0.027301634112698682,0.007398273736128237,0.06111701871183358,0.07342479674796748,0.0740546218487395,0.22332317073170732,0.20693277310924368,0.13683839513242407,0.18419715447154472,0.16404787751867442,92000,92,ok,-283.0264112903345,1.9664916800269932e-122
0.12879806225477916,0.10190988581199324,0.016246626690098378,0.0,0.04966380542419148,0.09234411996842937,0.08526532715095311,0.289134438305709,0.25193199381761977,0.16938771240059428,0.24546172059984214,0.23667092578883747,97000,97,ok,-450.38595992355283,4.077215326477964e-195
0.14508712377605726,0.11485553466480007,0.016933074204739655,0.034869240348692404,0.17300255777483955,0.08714321798433948,0.08337675872850443,0.29653953018439,0.26003126628452317,0.1971546990907305,0.2505683253346805,0.2210124700627257,98000,98,ok,-476.9616976887372,1.1712979526056191e-206
0.15987846197450642,0.13430001815811934,0.014787131175353168,0.0,0.09077907988053509,0.0021333333333333334,0.0,0.037866666666666667,0.017218543046357615,0.03538795438260522,0.028533333333333334,0.007017840391319388,106000,106,ok,-10.058729409294152,0.0006951044873382572
0.08696487626098252,0.06349014933298609,0.0,0.0,0.12932709962905944,0.0012575452716297787,0.0,0.04401408450704225,0.01934984520123839,0.041617369667306045,0.03345070422535211,0.009856525865044992,107000,107,ok,-14.221273167119017,1.082132168437255e-05
