care,pn,bp,poc,disease,metric,year,value
moderate,baseline,low,True,tv,prevalence,2032,0.04379523903874422
moderate,baseline,low,True,tv,prevalence,2033,0.04124750419401641
moderate,baseline,low,True,tv,prevalence,2034,0.0394437248811585
moderate,baseline,low,True,tv,prevalence,2035,0.038498645288942535
moderate,baseline,low,True,tv,prevalence,2036,0.03766377407866921
moderate,baseline,low,True,tv,prevalence,2037,0.036649821248491934
moderate,baseline,low,True,tv,prevalence,2038,0.03602631794440065
moderate,baseline,low,True,tv,prevalence,2039,0.03538437617825475
moderate,baseline,low,True,tv,prevalence,2040,0.03689088196071629
moderate,baseline,moderate,True,tv,prevalence,2027,0.06876745942572539
moderate,baseline,moderate,True,tv,prevalence,2028,0.05937551140645858
moderate,baseline,moderate,True,tv,prevalence,2029,0.05394115865973768
moderate,baseline,moderate,True,tv,prevalence,2030,0.04904068777840276
moderate,baseline,moderate,True,tv,prevalence,2031,0.04508627469816494
moderate,baseline,moderate,True,tv,prevalence,2032,0.04197437565635696
moderate,baseline,moderate,True,tv,prevalence,2033,0.03888778606589264
moderate,baseline,moderate,True,tv,prevalence,2034,0.036270542990410784
moderate,baseline,moderate,True,tv,prevalence,2035,0.03475109514988594
moderate,baseline,moderate,True,tv,prevalence,2036,0.033639119059681394
moderate,baseline,moderate,True,tv,prevalence,2037,0.032716834420786836
moderate,baseline,moderate,True,tv,prevalence,2038,0.032520044372747955
moderate,baseline,moderate,True,tv,prevalence,2039,0.03214538542044136
moderate,baseline,moderate,True,tv,prevalence,2040,0.03352807152651978
moderate,baseline,none,True,tv,prevalence,2027,0.07000162764196524
moderate,baseline,none,True,tv,prevalence,2028,0.06210949858424256
moderate,baseline,none,True,tv,prevalence,2029,0.05714785225554917
moderate,baseline,none,True,tv,prevalence,2030,0.05300652170055462
moderate,baseline,none,True,tv,prevalence,2031,0.04888606899525128
moderate,baseline,none,True,tv,prevalence,2032,0.045916933466916096
moderate,baseline,none,True,tv,prevalence,2033,0.043440462242628534
moderate,baseline,none,True,tv,prevalence,2034,0.04195287433131219
moderate,baseline,none,True,tv,prevalence,2035,0.04139547382919172
moderate,baseline,none,True,tv,prevalence,2036,0.04072387939318674
moderate,baseline,none,True,tv,prevalence,2037,0.03991398865584396
moderate,baseline,none,True,tv,prevalence,2038,0.03994236570839706
moderate,baseline,none,True,tv,prevalence,2039,0.03998089872438394
moderate,baseline,none,True,tv,prevalence,2040,0.04212988420016024
moderate,high,high,True,tv,prevalence,2027,0.062428467696417536
moderate,high,high,True,tv,prevalence,2028,0.0417338835756627
moderate,high,high,True,tv,prevalence,2029,0.03124461733298562
moderate,high,high,True,tv,prevalence,2030,0.02447749309356922
moderate,high,high,True,tv,prevalence,2031,0.01882140741465527
moderate,high,high,True,tv,prevalence,2032,0.01501389136887903
moderate,high,high,True,tv,prevalence,2033,0.011587611719758587
moderate,high,high,True,tv,prevalence,2034,0.008718724369173331
moderate,high,high,True,tv,prevalence,2035,0.007421405939028227
moderate,high,high,True,tv,prevalence,2036,0.005794135562203656
moderate,high,high,True,tv,prevalence,2037,0.004684452894846638
moderate,high,high,True,tv,prevalence,2038,0.003701952106087729
moderate,high,high,True,tv,prevalence,2039,0.003130781313506419
moderate,high,high,True,tv,prevalence,2040,0.0032070307116484364
moderate,high,low,True,tv,prevalence,2027,0.06317011937343715
moderate,high,low,True,tv,prevalence,2028,0.04271941178409613
moderate,high,low,True,tv,prevalence,2029,0.03172102585158501
moderate,high,low,True,tv,prevalence,2030,0.02504578239335158
moderate,high,low,True,tv,prevalence,2031,0.01975081740093586
moderate,high,low,True,tv,prevalence,2032,0.01581917477172627
moderate,high,low,True,tv,prevalence,2033,0.01276028109312593
moderate,high,low,True,tv,prevalence,2034,0.009887859758822736
moderate,high,low,True,tv,prevalence,2035,0.008178757907438815
moderate,high,low,True,tv,prevalence,2036,0.006496917731095507
moderate,high,low,True,tv,prevalence,2037,0.005273694666931831
moderate,high,low,True,tv,prevalence,2038,0.00430393315145479
moderate,high,low,True,tv,prevalence,2039,0.0033068174993612746
moderate,high,low,True,tv,prevalence,2040,0.003149157862177646
moderate,high,moderate,True,tv,prevalence,2027,0.06274224301047024
moderate,high,moderate,True,tv,prevalence,2028,0.042167954306555504
moderate,high,moderate,True,tv,prevalence,2029,0.031313743903311125
moderate,high,moderate,True,tv,prevalence,2030,0.024472162827747168
moderate,high,moderate,True,tv,prevalence,2031,0.019133512021909025
moderate,high,moderate,True,tv,prevalence,2032,0.015060225318038006
moderate,high,moderate,True,tv,prevalence,2033,0.011870534498978418
moderate,high,moderate,True,tv,prevalence,2034,0.008802490989771561
moderate,high,moderate,True,tv,prevalence,2035,0.007281673756476564
moderate,high,moderate,True,tv,prevalence,2036,0.005800353748330216
moderate,high,moderate,True,tv,prevalence,2037,0.004817605714186839
moderate,high,moderate,True,tv,prevalence,2038,0.0038178677119182604
moderate,high,moderate,True,tv,prevalence,2039,0.0033268901058834356
moderate,high,moderate,True,tv,prevalence,2040,0.003423910259544601
moderate,high,none,True,tv,prevalence,2027,0.06369684732528688
moderate,high,none,True,tv,prevalence,2028,0.043822647582112136
moderate,high,none,True,tv,prevalence,2029,0.032735340729587135
moderate,high,none,True,tv,prevalence,2030,0.026436551661512965
moderate,high,none,True,tv,prevalence,2031,0.020713619351875958
moderate,high,none,True,tv,prevalence,2032,0.016827410674057974
moderate,high,none,True,tv,prevalence,2033,0.013790953075654335
moderate,high,none,True,tv,prevalence,2034,0.010615362181505175
moderate,high,none,True,tv,prevalence,2035,0.008775221732435527
moderate,high,none,True,tv,prevalence,2036,0.006992840082227972
moderate,high,none,True,tv,prevalence,2037,0.005946279085039302
moderate,high,none,True,tv,prevalence,2038,0.004705315799298082
moderate,high,none,True,tv,prevalence,2039,0.003896307001738033
moderate,high,none,True,tv,prevalence,2040,0.00376315900282755
moderate,low,high,True,tv,prevalence,2027,0.06721426695203421
moderate,low,high,True,tv,prevalence,2028,0.054554565704947953
moderate,low,high,True,tv,prevalence,2029,0.04752894557019033
moderate,low,high,True,tv,prevalence,2030,0.041869571127191224
moderate,low,high,True,tv,prevalence,2031,0.0367435466395521
moderate,low,high,True,tv,prevalence,2032,0.03297675400997856
moderate,low,high,True,tv,prevalence,2033,0.028858020480561807
moderate,low,high,True,tv,prevalence,2034,0.02568021091913288
moderate,low,high,True,tv,prevalence,2035,0.02409510702491233
moderate,low,high,True,tv,prevalence,2036,0.02227343226805612
moderate,low,high,True,tv,prevalence,2037,0.020579806006748504
moderate,low,high,True,tv,prevalence,2038,0.01966056989415619
moderate,low,high,True,tv,prevalence,2039,0.018658788303007795
moderate,low,high,True,tv,prevalence,2040,0.019199214457153613
moderate,low,low,True,tv,prevalence,2027,0.06811935839625531
moderate,low,low,True,tv,prevalence,2028,0.05653675022967354
moderate,low,low,True,tv,prevalence,2029,0.04985099533716816
moderate,low,low,True,tv,prevalence,2030,0.04442583145255607
moderate,low,low,True,tv,prevalence,2031,0.03994035988030438
moderate,low,low,True,tv,prevalence,2032,0.036401447409331926
moderate,low,low,True,tv,prevalence,2033,0.03285483255797693
moderate,low,low,True,tv,prevalence,2034,0.03033512816093465
moderate,low,low,True,tv,prevalence,2035,0.028928712512582482
moderate,low,low,True,tv,prevalence,2036,0.026742061750521944
moderate,low,low,True,tv,prevalence,2037,0.025080858630505697
moderate,low,low,True,tv,prevalence,2038,0.023965934230208853
moderate,low,low,True,tv,prevalence,2039,0.023055491453516597
moderate,low,low,True,tv,prevalence,2040,0.023549078869004342
moderate,low,moderate,True,tv,prevalence,2027,0.0675763692589338
moderate,low,moderate,True,tv,prevalence,2028,0.055386569673096665
moderate,low,moderate,True,tv,prevalence,2029,0.04838541330593044
moderate,low,moderate,True,tv,prevalence,2030,0.04302604352368826
moderate,low,moderate,True,tv,prevalence,2031,0.0378773604901167
moderate,low,moderate,True,tv,prevalence,2032,0.03404113995666436
moderate,low,moderate,True,tv,prevalence,2033,0.030123108499561464
moderate,low,moderate,True,tv,prevalence,2034,0.02743612827517296
moderate,low,moderate,True,tv,prevalence,2035,0.026329400037836403
moderate,low,moderate,True,tv,prevalence,2036,0.024209092233965786
moderate,low,moderate,True,tv,prevalence,2037,0.022524340586581156
moderate,low,moderate,True,tv,prevalence,2038,0.0215294775520169
moderate,low,moderate,True,tv,prevalence,2039,0.02060610503598731
moderate,low,moderate,True,tv,prevalence,2040,0.02139861337469795
moderate,low,none,True,tv,prevalence,2027,0.06871999077598434
moderate,low,none,True,tv,prevalence,2028,0.05788711470922692
moderate,low,none,True,tv,prevalence,2029,0.051149681672810664
moderate,low,none,True,tv,prevalence,2030,0.04590565686943201
moderate,low,none,True,tv,prevalence,2031,0.04107887693184799
moderate,low,none,True,tv,prevalence,2032,0.03724244185040751
moderate,low,none,True,tv,prevalence,2033,0.03438144771438964
moderate,low,none,True,tv,prevalence,2034,0.03210059516201612
moderate,low,none,True,tv,prevalence,2035,0.03110948400343579
moderate,low,none,True,tv,prevalence,2036,0.0297678567319204
moderate,low,none,True,tv,prevalence,2037,0.028781704515925804
moderate,low,none,True,tv,prevalence,2038,0.028739498523667174
moderate,low,none,True,tv,prevalence,2039,0.02817561384970485
moderate,low,none,True,tv,prevalence,2040,0.029480178365058445
moderate,moderate,high,True,tv,prevalence,2027,0.06493825061086121
moderate,moderate,high,True,tv,prevalence,2028,0.0483963171836224
moderate,moderate,high,True,tv,prevalence,2029,0.03924187528486593
moderate,moderate,high,True,tv,prevalence,2030,0.032973912587642144
moderate,moderate,high,True,tv,prevalence,2031,0.02661379149518666
moderate,moderate,high,True,tv,prevalence,2032,0.021837694779788662
moderate,moderate,high,True,tv,prevalence,2033,0.01865153454919541
moderate,moderate,high,True,tv,prevalence,2034,0.016009301892416523
moderate,moderate,high,True,tv,prevalence,2035,0.014884001280181728
moderate,moderate,high,True,tv,prevalence,2036,0.01261037971845543
moderate,moderate,high,True,tv,prevalence,2037,0.010682166223936914
moderate,moderate,high,True,tv,prevalence,2038,0.009196178510656034
moderate,moderate,high,True,tv,prevalence,2039,0.008017186886396532
moderate,moderate,high,True,tv,prevalence,2040,0.008197907010746049
moderate,moderate,low,True,tv,prevalence,2027,0.06568879108763734
moderate,moderate,low,True,tv,prevalence,2028,0.04963628521299593
moderate,moderate,low,True,tv,prevalence,2029,0.04027692296751698
moderate,moderate,low,True,tv,prevalence,2030,0.033942794968372526
moderate,moderate,low,True,tv,prevalence,2031,0.028411279863084716
moderate,moderate,low,True,tv,prevalence,2032,0.023993270779645293
moderate,moderate,low,True,tv,prevalence,2033,0.020586441806110516
moderate,moderate,low,True,tv,prevalence,2034,0.01767882355159024
moderate,moderate,low,True,tv,prevalence,2035,0.016373232264819886
moderate,moderate,low,True,tv,prevalence,2036,0.014971738701886233
moderate,moderate,low,True,tv,prevalence,2037,0.013377005104983885
moderate,moderate,low,True,tv,prevalence,2038,0.012207884393264933
moderate,moderate,low,True,tv,prevalence,2039,0.010865472628063958
moderate,moderate,low,True,tv,prevalence,2040,0.010939841645123433
moderate,moderate,moderate,True,tv,prevalence,2027,0.06525516217386032
moderate,moderate,moderate,True,tv,prevalence,2028,0.048992549575096314
moderate,moderate,moderate,True,tv,prevalence,2029,0.039646897126971954
moderate,moderate,moderate,True,tv,prevalence,2030,0.033193267509511126
moderate,moderate,moderate,True,tv,prevalence,2031,0.02748952620405807
moderate,moderate,moderate,True,tv,prevalence,2032,0.02269645175224453
moderate,moderate,moderate,True,tv,prevalence,2033,0.019264542380276584
moderate,moderate,moderate,True,tv,prevalence,2034,0.016376407995394783
moderate,moderate,moderate,True,tv,prevalence,2035,0.015088883426147065
moderate,moderate,moderate,True,tv,prevalence,2036,0.013301382280367976
moderate,moderate,moderate,True,tv,prevalence,2037,0.011737605436598238
moderate,moderate,moderate,True,tv,prevalence,2038,0.010382025513279922
moderate,moderate,moderate,True,tv,prevalence,2039,0.00930464022641098
moderate,moderate,moderate,True,tv,prevalence,2040,0.009354832944924644
moderate,moderate,none,True,tv,prevalence,2027,0.06623723017701244
moderate,moderate,none,True,tv,prevalence,2028,0.050901477637629235
moderate,moderate,none,True,tv,prevalence,2029,0.041466641954375855
moderate,moderate,none,True,tv,prevalence,2030,0.03527908811013951
moderate,moderate,none,True,tv,prevalence,2031,0.029338863041832842
moderate,moderate,none,True,tv,prevalence,2032,0.02455813399884666
moderate,moderate,none,True,tv,prevalence,2033,0.021450569458260554
moderate,moderate,none,True,tv,prevalence,2034,0.018744773137420873
moderate,moderate,none,True,tv,prevalence,2035,0.017124537264172113
moderate,moderate,none,True,tv,prevalence,2036,0.015782591933618195
moderate,moderate,none,True,tv,prevalence,2037,0.014612190961332991
moderate,moderate,none,True,tv,prevalence,2038,0.013129419001573103
moderate,moderate,none,True,tv,prevalence,2039,0.01210798332171537
moderate,moderate,none,True,tv,prevalence,2040,0.012311242458313117
baseline,baseline,high,True,tv,new_inf,2027,1692498.0
baseline,baseline,high,True,tv,new_inf,2028,1483176.0
baseline,baseline,high,True,tv,new_inf,2029,1514844.0
baseline,baseline,high,True,tv,new_inf,2030,1466472.0
baseline,baseline,high,True,tv,new_inf,2031,1365552.0
baseline,baseline,high,True,tv,new_inf,2032,1406964.0
baseline,baseline,high,True,tv,new_inf,2033,1331622.0
baseline,baseline,high,True,tv,new_inf,2034,1387302.0
baseline,baseline,high,True,tv,new_inf,2035,1448724.0
baseline,baseline,high,True,tv,new_inf,2036,1404876.0
baseline,baseline,high,True,tv,new_inf,2037,1481262.0
baseline,baseline,high,True,tv,new_inf,2038,1448028.0
baseline,baseline,high,True,tv,new_inf,2039,1498836.0
baseline,baseline,high,True,tv,new_inf,2040,135024.0
baseline,baseline,low,True,tv,new_inf,2027,1782282.0
baseline,baseline,low,True,tv,new_inf,2028,1622724.0
baseline,baseline,low,True,tv,new_inf,2029,1663440.0
baseline,baseline,low,True,tv,new_inf,2030,1630554.0
baseline,baseline,low,True,tv,new_inf,2031,1558866.0
baseline,baseline,low,True,tv,new_inf,2032,1587924.0
baseline,baseline,low,True,tv,new_inf,2033,1538856.0
baseline,baseline,low,True,tv,new_inf,2034,1599756.0
baseline,baseline,low,True,tv,new_inf,2035,1662918.0
baseline,baseline,low,True,tv,new_inf,2036,1675794.0
baseline,baseline,low,True,tv,new_inf,2037,1728690.0
baseline,baseline,low,True,tv,new_inf,2038,1733562.0
baseline,baseline,low,True,tv,new_inf,2039,1755486.0
baseline,baseline,low,True,tv,new_inf,2040,153120.0
baseline,baseline,moderate,True,tv,new_inf,2027,1727298.0
baseline,baseline,moderate,True,tv,new_inf,2028,1547208.0
baseline,baseline,moderate,True,tv,new_inf,2029,1578180.0
baseline,baseline,moderate,True,tv,new_inf,2030,1533288.0
baseline,baseline,moderate,True,tv,new_inf,2031,1464036.0
baseline,baseline,moderate,True,tv,new_inf,2032,1513278.0
baseline,baseline,moderate,True,tv,new_inf,2033,1438980.0
baseline,baseline,moderate,True,tv,new_inf,2034,1483872.0
baseline,baseline,moderate,True,tv,new_inf,2035,1551906.0
baseline,baseline,moderate,True,tv,new_inf,2036,1523196.0
baseline,baseline,moderate,True,tv,new_inf,2037,1598886.0
baseline,baseline,moderate,True,tv,new_inf,2038,1605498.0
baseline,baseline,moderate,True,tv,new_inf,2039,1658046.0
baseline,baseline,moderate,True,tv,new_inf,2040,149466.0
baseline,baseline,none,False,tv,new_inf,2027,1799856.0
baseline,baseline,none,False,tv,new_inf,2028,1750092.0
