cell,care,pn,bp,poc,draw,hiv_new_inf,hiv_new_inf_f,hiv_new_inf_m,hiv_prev_end,hiv_new_treated,hiv_new_treated_f,hiv_new_treated_m,hiv_new_treated_success,hiv_new_treated_success_f,hiv_new_treated_success_m,hiv_new_treated_unnecessary,hiv_new_treated_unnecessary_f,hiv_new_treated_unnecessary_m,hiv_prop_treated,ng_new_inf,ng_new_inf_f,ng_new_inf_m,ng_prev_end,ng_new_treated,ng_new_treated_f,ng_new_treated_m,ng_new_treated_success,ng_new_treated_success_f,ng_new_treated_success_m,ng_new_treated_unnecessary,ng_new_treated_unnecessary_f,ng_new_treated_unnecessary_m,ng_prop_treated,ct_new_inf,ct_new_inf_f,ct_new_inf_m,ct_prev_end,ct_new_treated,ct_new_treated_f,ct_new_treated_m,ct_new_treated_success,ct_new_treated_success_f,ct_new_treated_success_m,ct_new_treated_unnecessary,ct_new_treated_unnecessary_f,ct_new_treated_unnecessary_m,ct_prop_treated,tv_new_inf,tv_new_inf_f,tv_new_inf_m,tv_prev_end,tv_new_treated,tv_new_treated_f,tv_new_treated_m,tv_new_treated_success,tv_new_treated_success_f,tv_new_treated_success_m,tv_new_treated_unnecessary,tv_new_treated_unnecessary_f,tv_new_treated_unnecessary_m,tv_prop_treated,syph_new_inf,syph_new_inf_f,syph_new_inf_m,syph_prev_end,syph_new_treated,syph_new_treated_f,syph_new_treated_m,syph_new_treated_success,syph_new_treated_success_f,syph_new_treated_success_m,syph_new_treated_unnecessary,syph_new_treated_unnecessary_f,syph_new_treated_unnecessary_m,syph_sti_prev_end,pn_new_notified,pn_new_attending,pn_new_notified_current,pn_new_notified_previous,pn_new_index_total,pn_new_index_no_sti,pn_new_notified_no_sti,pn_new_attended_no_sti,pn_new_index_total_f,pn_new_index_total_m,pn_new_index_no_sti_f,pn_new_index_no_sti_m,pn_new_notified_f,pn_new_notified_m,pn_new_notified_no_sti_f,pn_new_notified_no_sti_m,pn_new_attending_f,pn_new_attending_m,pn_new_attended_no_sti_f,pn_new_attended_no_sti_m,ng_treated_within_3mo,ng_treated_within_6mo,ct_treated_within_3mo,ct_treated_within_6mo,tv_treated_within_3mo,tv_treated_within_6mo,syph_treated_within_3mo,syph_treated_within_6mo,syph_prop_treated
POC_c-high_p-high_b-moderate,high,high,moderate,True,236,278226.0,192966.0,85260.0,0.061222065989172805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183744.0,83172.0,100572.0,0.0,2296974.0,1592448.0,705222.0,64902.0,25404.0,39498.0,2230506.0,1566000.0,664506.0,0.38298263290125467,28564536.0,14260518.0,14313936.0,0.1116156263783562,19367940.0,10047456.0,9327792.0,16167210.0,7969896.0,8197314.0,1447506.0,1207038.0,240468.0,0.5657854006854537,5728602.0,1971942.0,3760140.0,0.0016140247838104002,4277616.0,2787480.0,1492050.0,1820040.0,1114818.0,705222.0,2261826.0,1553298.0,708528.0,0.3177137099818072,55158.0,31146.0,24012.0,0.004692400840274001,1464906.0,815016.0,650760.0,112230.0,60030.0,52200.0,1335624.0,746634.0,588990.0,0.0,16700868.0,13870236.0,16700868.0,0.0,20620740.0,2666202.0,6675336.0,5471952.0,11109900.0,9510840.0,2260434.0,405768.0,9948972.0,6751896.0,3185244.0,3490092.0,8528610.0,5341626.0,2708484.0,2763468.0,54810.0,61770.0,11825562.0,13527804.0,1167018.0,1290036.0,30102.0,39846.0,1.8832807570977912
POC_c-high_p-high_b-moderate,high,high,moderate,True,263,17226.0,14442.0,2784.0,0.014405296130169401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10263738.0,4272744.0,5994822.0,0.0082876138320788,6123234.0,3334362.0,2790960.0,3362898.0,1291080.0,2071818.0,2611392.0,1981164.0,630228.0,0.32767176141747767,12597600.0,6218760.0,6384582.0,0.039719799711526005,12046890.0,6662112.0,5389998.0,8793960.0,4376622.0,4417338.0,2269134.0,1793940.0,475194.0,0.6981733097703254,33413394.0,12807618.0,20622306.0,0.047383041236404605,12853554.0,7917696.0,4941774.0,9075840.0,5313960.0,3761880.0,2769906.0,2003958.0,765948.0,0.2715930459160848,13050.0,7830.0,5220.0,0.0044114921223354,1475868.0,770994.0,705570.0,113622.0,55158.0,58464.0,1348848.0,709224.0,639624.0,0.0,16731144.0,13921740.0,16731144.0,0.0,16102134.0,4115274.0,7321572.0,5998476.0,8992494.0,7109640.0,3393696.0,721578.0,9207906.0,7523238.0,3126606.0,4194966.0,7975290.0,5946450.0,2705700.0,3292776.0,3016986.0,3287034.0,6029100.0,7147050.0,6946254.0,7567434.0,8352.0,11484.0,8.706666666666667
POC_c-high_p-high_b-moderate,high,high,moderate,True,343,279618.0,191748.0,87870.0,0.06216059342207281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11418750.0,4728102.0,6693954.0,0.0108399571568908,5062182.0,2320464.0,2742936.0,3385518.0,1170150.0,2215368.0,1536246.0,1096896.0,439350.0,0.2965893469521732,15767880.0,7582224.0,8192442.0,0.0583301789630518,11459988.0,5628726.0,5834916.0,9248274.0,4221762.0,5026512.0,1167366.0,920460.0,246906.0,0.5865361728221656,1889466.0,563760.0,1327794.0,0.0004473865136318001,2234160.0,1485786.0,749940.0,577332.0,338256.0,239076.0,1593144.0,1109424.0,483720.0,0.30585596357122524,899928.0,464406.0,435522.0,0.024245591116917,1936098.0,1044174.0,892620.0,819540.0,435174.0,384366.0,1083150.0,589512.0,493638.0,0.0063487916394512015,10763118.0,8957346.0,10763118.0,0.0,14205708.0,1948452.0,4710006.0,3858798.0,6933378.0,7272330.0,1674750.0,273702.0,6525348.0,4237770.0,2347260.0,2362746.0,5627508.0,3329838.0,2008134.0,1850664.0,3006024.0,3298344.0,6515256.0,7596840.0,356352.0,398808.0,352872.0,467364.0,0.9106728538283061
POC_c-high_p-high_b-none,high,high,none,True,75,976140.0,648672.0,327468.0,0.11300216070870402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3406050.0,1491876.0,1915044.0,0.0035482556704190004,1875372.0,1082454.0,793614.0,927942.0,318768.0,609174.0,910194.0,750288.0,159906.0,0.280185176436724,5154924.0,2487330.0,2669508.0,0.0192485246691938,3833220.0,2074602.0,1761228.0,2723796.0,1236792.0,1487004.0,803358.0,701220.0,102138.0,0.5291705484259817,2084868.0,681906.0,1404528.0,0.0023777872169088,1477260.0,1080018.0,398808.0,477282.0,283272.0,194010.0,954738.0,768036.0,186702.0,0.22899856950741043,47502.0,25056.0,22446.0,0.0035558313547196007,859038.0,458316.0,401070.0,84564.0,53940.0,30624.0,759858.0,397242.0,362616.0,0.0,4050024.0,3340974.0,4050024.0,0.0,5248188.0,1476390.0,2244252.0,1822998.0,2936250.0,2311938.0,1336668.0,139722.0,2340996.0,1709028.0,1063488.0,1180764.0,2011962.0,1329012.0,905670.0,917328.0,834678.0,907410.0,1991082.0,2271570.0,330600.0,357744.0,32364.0,42630.0,1.8266018530601587
POC_c-high_p-high_b-none,high,high,none,True,78,553146.0,381930.0,171216.0,0.0817027313423602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7530198.0,3620940.0,3913260.0,0.0037067158532448005,6729798.0,4115796.0,2616264.0,2752506.0,1278378.0,1474128.0,3861930.0,2786436.0,1075494.0,0.3659640260845518,24946728.0,13177542.0,11781714.0,0.0727276952213266,24121272.0,13752960.0,10377882.0,19066746.0,10322550.0,8744196.0,2950518.0,2267220.0,683298.0,0.7643733197348243,82771626.0,36551658.0,46264338.0,0.1162123680769646,31621194.0,19423098.0,12213060.0,24873126.0,15069966.0,9803160.0,4004262.0,2701524.0,1302738.0,0.3004498130174382,123540.0,65250.0,58290.0,0.003936269915651201,2068686.0,1138134.0,931944.0,177480.0,97092.0,80388.0,1879374.0,1034430.0,844944.0,0.0007229883518542,31125642.0,25563384.0,31125642.0,0.0,28083078.0,5422884.0,8455878.0,6751374.0,16356870.0,11726208.0,4273440.0,1149444.0,17544942.0,13580700.0,3723600.0,4732278.0,14856816.0,10706568.0,3107640.0,3643734.0,2469060.0,2698218.0,13489872.0,15969546.0,21286986.0,22443564.0,48198.0,70122.0,1.436619718309859
POC_c-high_p-high_b-none,high,high,none,True,236,278226.0,192966.0,85260.0,0.06122165133854081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256476.0,116406.0,140070.0,0.0,2675424.0,1794810.0,881658.0,89784.0,37062.0,52722.0,2583030.0,1756008.0,827022.0,0.3769963587857807,34828884.0,17649864.0,17193288.0,0.12728644622204702,24798132.0,13160142.0,11646516.0,21008934.0,10731276.0,10277658.0,1472910.0,1230702.0,242208.0,0.6027641904910233,7048740.0,2633142.0,4419774.0,0.0028122107938364,5135262.0,3299040.0,1838310.0,2270700.0,1393740.0,876960.0,2615568.0,1755312.0,860256.0,0.321973224517203,66990.0,41586.0,25404.0,0.0046288125237798,1680492.0,954042.0,727320.0,125454.0,71862.0,53592.0,1535028.0,871044.0,663984.0,0.0,21403044.0,17891724.0,21403044.0,0.0,26098086.0,2729712.0,6895794.0,5635338.0,14243466.0,11854620.0,2302716.0,426996.0,12838242.0,8564802.0,3336972.0,3558822.0,11053698.0,6838026.0,2816016.0,2819322.0,76908.0,86652.0,15777450.0,17885112.0,1568784.0,1711638.0,37410.0,49938.0,1.748051948051948
POC_c-high_p-high_b-none,high,high,none,True,263,17226.0,14442.0,2784.0,0.014405476047965202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14817666.0,6325770.0,8497638.0,0.011515633549986201,8300496.0,4351740.0,3952236.0,5140134.0,2095656.0,3044478.0,2945472.0,2164560.0,780912.0,0.34680369062087024,16441956.0,8291274.0,8157990.0,0.04670813793466021,15906906.0,8764728.0,7150704.0,12111444.0,6185700.0,5925744.0,2446788.0,1889292.0,557496.0,0.7368131168014719,40986918.0,16689732.0,24317544.0,0.0541427306866068,16318938.0,9933834.0,6392238.0,11908908.0,6996192.0,4912716.0,3105030.0,2168736.0,936294.0,0.290508896488065,747330.0,368184.0,379146.0,0.011319122644423802,2306022.0,1205124.0,1101942.0,747852.0,369924.0,377928.0,1529460.0,820236.0,709224.0,0.0033858510966944004,21603666.0,18087996.0,21603666.0,0.0,21038166.0,4335036.0,7728732.0,6330120.0,11577960.0,9460206.0,3529938.0,805098.0,12163122.0,9440544.0,3409356.0,4319376.0,10548054.0,7539942.0,2930682.0,3399438.0,4702524.0,5048784.0,8621004.0,10104528.0,9705024.0,10394238.0,376884.0,483372.0,1.000698486612339
POC_c-high_p-high_b-none,high,high,none,True,343,279618.0,191748.0,87870.0,0.0621585850109142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15784062.0,6599298.0,9189288.0,0.014659573825801001,6806532.0,3050916.0,3757878.0,4890096.0,1784892.0,3105204.0,1722252.0,1193118.0,529134.0,0.3098668894737022,18664458.0,9014244.0,9658044.0,0.0667296843562906,14206404.0,6989580.0,7220826.0,11663916.0,5420796.0,6243120.0,1264458.0,977532.0,286926.0,0.6249413192311241,2054070.0,653544.0,1402614.0,0.00047932803766840003,2553972.0,1646736.0,909150.0,643452.0,380538.0,262914.0,1837614.0,1222872.0,614742.0,0.3133800939617568,1156752.0,605694.0,551058.0,0.026192031352057405,2260260.0,1230180.0,1030950.0,1049742.0,562368.0,487374.0,1171194.0,646062.0,525132.0,0.007864141084258602,13511970.0,11303736.0,13511970.0,0.0,17715636.0,2045196.0,5123430.0,4201752.0,8579244.0,9136392.0,1743654.0,301542.0,8279268.0,5232702.0,2624268.0,2499162.0,7143570.0,4160166.0,2232768.0,1968984.0,4419948.0,4780128.0,8362440.0,9713724.0,420732.0,463362.0,509646.0,640668.0,0.9074909747292411
POC_c-high_p-low_b-high,high,low,high,True,75,976140.0,648672.0,327468.0,0.11300216070870402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3614328.0,1565304.0,2049894.0,0.0033843445827920005,1649346.0,883224.0,766470.0,822846.0,202014.0,620832.0,792222.0,673032.0,119190.0,0.2279007958749995,5358678.0,2555538.0,2804880.0,0.0225051799319326,3295386.0,1636122.0,1660656.0,2329512.0,890706.0,1438806.0,704352.0,643800.0,60552.0,0.4350439553542699,2968962.0,888618.0,2081736.0,0.0050994881798056,1418796.0,995454.0,424560.0,531396.0,268308.0,263088.0,832764.0,697218.0,135546.0,0.1788148059571894,19140.0,11310.0,7830.0,0.0038609932028374006,709050.0,377754.0,331644.0,51678.0,37062.0,14616.0,645018.0,335124.0,309894.0,0.0,1504056.0,1007286.0,1504056.0,0.0,4532004.0,1297170.0,766470.0,480936.0,2353872.0,2178132.0,1232442.0,64728.0,914370.0,589686.0,362094.0,404376.0,683298.0,323988.0,258564.0,222372.0,756726.0,807882.0,1863018.0,2075820.0,414642.0,441090.0,14790.0,18966.0,2.6444892473118276
POC_c-high_p-low_b-high,high,low,high,True,78,553146.0,381930.0,171216.0,0.08170386420423581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5903646.0,2694738.0,3211518.0,0.0045614886695082004,4427256.0,2597994.0,1830480.0,1711290.0,618222.0,1093068.0,2648106.0,1955586.0,692520.0,0.2919244296682748,23046126.0,11769186.0,11288250.0,0.0882841128900266,17001192.0,8843028.0,8165472.0,13475604.0,6492636.0,6982968.0,2026752.0,1622202.0,404550.0,0.5847258516092777,73512042.0,25227564.0,48327108.0,0.1443502694738048,20690862.0,11778060.0,8922198.0,16012350.0,8696346.0,7316004.0,2891706.0,2102268.0,789438.0,0.217781832357777,28536.0,14268.0,14268.0,0.004204043379301,951954.0,520260.0,432390.0,71688.0,45588.0,26100.0,876786.0,472410.0,404376.0,0.0,8612130.0,5435238.0,8612130.0,0.0,19623546.0,3749700.0,2154816.0,1262544.0,10578156.0,9045390.0,3102072.0,647628.0,4991712.0,3620418.0,791526.0,1363290.0,3517236.0,1918002.0,547404.0,715140.0,1485612.0,1667268.0,9457596.0,11161404.0,13060788.0,13929744.0,9570.0,13920.0,2.512195121951219
POC_c-high_p-low_b-high,high,low,high,True,236,278226.0,192966.0,85260.0,0.061222065989172805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247428.0,108924.0,138504.0,0.0,1909476.0,1338582.0,571242.0,72036.0,22446.0,49590.0,1834656.0,1315266.0,519390.0,0.2891944269851244,30723354.0,15062484.0,15674442.0,0.132180204773757,16626744.0,7723686.0,8909670.0,13960716.0,6030144.0,7930572.0,1125954.0,1015464.0,110490.0,0.45432852987176603,11180370.0,3833916.0,7352892.0,0.0138031200854136,4883658.0,3009852.0,1875720.0,2698566.0,1518846.0,1179720.0,1892946.0,1329360.0,563586.0,0.241351847114883,53766.0,32016.0,21750.0,0.006160279164911601,967962.0,533832.0,435000.0,86130.0,53244.0,32886.0,872088.0,475020.0,397068.0,0.0,6221196.0,4175826.0,6221196.0,0.0,17654388.0,2119146.0,1881810.0,1181982.0,8652498.0,9001890.0,1937490.0,181656.0,3878634.0,2342562.0,847902.0,1033908.0,2875002.0,1300824.0,612306.0,569676.0,62814.0,69426.0,11052828.0,12327378.0,1942710.0,2115840.0,25926.0,34974.0,1.527508090614886
POC_c-high_p-low_b-high,high,low,high,True,263,17226.0,14442.0,2784.0,0.014405925942017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11621982.0,4714008.0,6911280.0,0.010748566533645,5712420.0,2805054.0,2909454.0,3332970.0,1048872.0,2284098.0,2233812.0,1707810.0,526002.0,0.2868347062925568,15966762.0,7817994.0,8156250.0,0.05686753057082901,12106572.0,6115404.0,5997432.0,9225654.0,4153728.0,5071926.0,1863540.0,1495878.0,367662.0,0.5779662838374721,45043206.0,15086844.0,29982810.0,0.08635649827385941,13095936.0,7458336.0,5643342.0,9599928.0,5087760.0,4512168.0,2428518.0,1792026.0,636492.0,0.21306853923976363,361050.0,177828.0,183222.0,0.0130614766759344,1241664.0,656154.0,585684.0,331818.0,174348.0,157470.0,896100.0,475020.0,421080.0,0.0027185665739882002,7098852.0,4813362.0,7098852.0,0.0,15615456.0,3343758.0,2245470.0,1432020.0,7986600.0,7628856.0,2860734.0,483024.0,4177740.0,2921112.0,897840.0,1347630.0,3152184.0,1661178.0,672684.0,759336.0,2998020.0,3252582.0,6569892.0,7695498.0,7693410.0,8246034.0,139548.0,188964.0,0.9190361445783131
POC_c-high_p-low_b-high,high,low,high,True,343,279618.0,191748.0,87870.0,0.0621581834094254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12666156.0,5151966.0,7517148.0,0.0128417991228754,4636926.0,1793418.0,2844204.0,3220392.0,827544.0,2392848.0,1290210.0,930378.0,359832.0,0.25453445487048243,17846136.0,8468058.0,9385734.0,0.07649581262209401,10304802.0,4365138.0,5942622.0,8431344.0,3222132.0,5209212.0,948474.0,784044.0,164430.0,0.47246547762777347,3221958.0,961524.0,2262870.0,0.0026028622366648002,2215368.0,1391826.0,824412.0,756726.0,399156.0,357570.0,1373208.0,949344.0,423864.0,0.23410700945122823,566196.0,285534.0,280662.0,0.025760940561724198,1258194.0,684864.0,574026.0,460926.0,263958.0,196968.0,777258.0,409074.0,368184.0,0.00416721097322,4199316.0,2847684.0,4199316.0,0.0,12719400.0,1572264.0,1444548.0,918894.0,5368596.0,7350804.0,1450986.0,121278.0,2766948.0,1432368.0,743328.0,701220.0,2063118.0,784566.0,540966.0,377928.0,2914848.0,3149052.0,6483762.0,7337232.0,539922.0,590382.0,193314.0,260478.0,0.8140749846342961
POC_c-high_p-low_b-low,high,low,low,True,75,976140.0,648672.0,327468.0,0.11300216070870402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4965438.0,2148204.0,2818800.0,0.0054027563313756004,2039802.0,1008156.0,1031994.0,1160406.0,301890.0,858516.0,828588.0,693390.0,135198.0,0.23358798197028427,5989428.0,2859342.0,3132696.0,0.0248824091150164,3710202.0,1815690.0,1896078.0,2669682.0,1036866.0,1632816.0,735498.0,658764.0,76734.0,0.4462548194738744,3302520.0,1025208.0,2279226.0,0.006505758313476601,1545642.0,1058790.0,487896.0,600126.0,307284.0,292842.0,884268.0,718446.0,165822.0,0.1813777590676264,24708.0,14964.0,9744.0,0.003916295290491201,720012.0,385236.0,335124.0,56376.0,40194.0,16182.0,651282.0,339648.0,311634.0,0.0,1749222.0,1174326.0,1749222.0,0.0,5194770.0,1328838.0,840942.0,528960.0,2599212.0,2595558.0,1254366.0,74472.0,1087674.0,661548.0,408552.0,432390.0,812754.0,361572.0,290406.0,238554.0,1065228.0,1136394.0,2108880.0,2366922.0,469104.0,499206.0,18270.0,24186.0,2.2356521739130435
POC_c-high_p-low_b-low,high,low,low,True,78,553146.0,381930.0,171216.0,0.0817049972200696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12343908.0,5726688.0,6622092.0,0.0128371655773616,6601386.0,3418926.0,3185244.0,3669312.0,1377906.0,2291406.0,2785740.0,1988472.0,797268.0,0.2973930809092554,27162444.0,13900860.0,13276722.0,0.10161654076420881,20617956.0,10628790.0,9997692.0,16666590.0,8093784.0,8572806.0,2104182.0,1628466.0,475716.0,0.6136319218081476,83369490.0,29682834.0,53734158.0,0.156487734330979,24601338.0,13839960.0,10773384.0,19378206.0,10532568.0,8845638.0,3117732.0,2168214.0,949518.0,0.232442006348823,45066.0,22794.0,22272.0,0.0041906547061186005,1031994.0,574896.0,457794.0,89610.0,53592.0,36018.0,937860.0,518868.0,418992.0,0.0,10114446.0,6419208.0,10114446.0,0.0,24078816.0,3736998.0,2046936.0,1188768.0,12581244.0,11497572.0,3038910.0,698088.0,5968896.0,4145550.0,749766.0,1297170.0,4204014.0,2215194.0,513996.0,674772.0,3251016.0,3582834.0,11689494.0,13872672.0,16334076.0,17267238.0,16530.0,23490.0,1.9884169884169882
POC_c-high_p-low_b-low,high,low,low,True,236,278226.0,192966.0,85260.0,0.0612228953721766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400200.0,174696.0,225504.0,0.00014635166213660002,2091132.0,1413054.0,678426.0,115362.0,35670.0,79692.0,1970898.0,1376166.0,594732.0,0.2906736456388517,34189956.0,16732188.0,17472210.0,0.1472341818111634,18797046.0,8770644.0,10033014.0,15908472.0,6981924.0,8926548.0,1139874.0,1010418.0,129456.0,0.46519128092039086,13128474.0,4675728.0,8459532.0,0.0182720849952284,5609238.0,3414402.0,2197272.0,3219348.0,1821606.0,1397742.0,2038236.0,1398612.0,639624.0,0.2449502199992588,99180.0,60726.0,38454.0,0.006440240625510801,1047132.0,584466.0,463536.0,127368.0,80562.0,46806.0,908976.0,498162.0,410814.0,0.0,6995844.0,4697478.0,6995844.0,0.0,19836000.0,2129412.0,1824564.0,1144920.0,9698586.0,10137414.0,1927572.0,201840.0,4356612.0,2639232.0,832242.0,992322.0,3227700.0,1469778.0,599604.0,545316.0,101442.0,111882.0,12550272.0,14011524.0,2387628.0,2587554.0,46806.0,63858.0,1.23859649122807
POC_c-high_p-low_b-low,high,low,low,True,263,17226.0,14442.0,2784.0,0.014406556032745002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15313044.0,6334470.0,8984838.0,0.014575253403056201,7098852.0,3348630.0,3753180.0,4502598.0,1481262.0,3021336.0,2397720.0,1795506.0,602214.0,0.29397094418789843,18960606.0,9335274.0,9634380.0,0.0666967576915096,14586072.0,7348542.0,7246230.0,11379774.0,5224176.0,6155598.0,1948800.0,1542510.0,406290.0,0.6002691728377026,50796690.0,17576436.0,33248442.0,0.09246273518608321,15329226.0,8655630.0,6680556.0,11455116.0,6082692.0,5372424.0,2607564.0,1888422.0,719142.0,0.2254558317229928,470322.0,233682.0,236640.0,0.0138029039233858,1382256.0,740370.0,642408.0,430128.0,226548.0,203580.0,937860.0,505992.0,431868.0,0.0023231387086808,8342256.0,5688234.0,8342256.0,0.0,18696474.0,3431976.0,2309328.0,1469082.0,9423144.0,9273330.0,2913108.0,518868.0,4961262.0,3380994.0,948822.0,1360506.0,3762228.0,1926006.0,704700.0,764382.0,4075428.0,4403418.0,8088738.0,9503880.0,9401742.0,10026228.0,187920.0,249864.0,0.9145394006659261
POC_c-high_p-low_b-low,high,low,low,True,343,279618.0,191748.0,87870.0,0.0621585850109142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15808596.0,6380754.0,9432888.0,0.015985014951698,5700936.0,2123148.0,3578832.0,4144158.0,1101420.0,3042738.0,1395306.0,978402.0,416904.0,0.26227594951275324,20265954.0,9561300.0,10713354.0,0.0857551661793428,12014004.0,5040780.0,6976530.0,9898512.0,3804336.0,6094176.0,1005024.0,808404.0,196620.0,0.488504315545405,3710898.0,1169106.0,2544750.0,0.0032175590990387998,2497074.0,1528416.0,969354.0,906366.0,478500.0,427866.0,1488222.0,997194.0,491028.0,0.24393435863247942,663288.0,338256.0,325032.0,0.0273024167210972,1366422.0,751332.0,615786.0,537138.0,306588.0,230550.0,807882.0,431694.0,376188.0,0.0053690398432396005,4922808.0,3348630.0,4922808.0,0.0,14801484.0,1614894.0,1523370.0,962046.0,6138024.0,8663460.0,1480914.0,133980.0,3268590.0,1654218.0,796050.0,727320.0,2442090.0,906540.0,570720.0,391326.0,3771798.0,4053852.0,7550556.0,8578548.0,660678.0,720186.0,241686.0,315984.0,0.8098111227701991
POC_c-high_p-low_b-moderate,high,low,moderate,True,75,976140.0,648672.0,327468.0,0.11300216070870402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4230636.0,1843356.0,2388672.0,0.0048020195812064,1824216.0,941862.0,882702.0,975270.0,251256.0,724014.0,807882.0,681036.0,126846.0,0.23080752027489726,5617242.0,2678382.0,2940948.0,0.022816609906669002,3471822.0,1713726.0,1759314.0,2472018.0,954042.0,1517976.0,717228.0,650238.0,66990.0,0.44067483650462885,3157230.0,961350.0,2197794.0,0.0059397663747818,1484220.0,1027644.0,457794.0,569850.0,289884.0,279966.0,855732.0,705918.0,149814.0,0.1802853283950736,36540.0,19314.0,17226.0,0.0040405820782804,729234.0,388716.0,340866.0,66816.0,44196.0,22620.0,649716.0,338778.0,310938.0,0.0,1615938.0,1085934.0,1615938.0,0.0,4822932.0,1312830.0,796920.0,499554.0,2464188.0,2358744.0,1242012.0,70818.0,991800.0,624138.0,380016.0,416904.0,740718.0,345216.0,269004.0,230550.0,893142.0,956478.0,1965156.0,2196576.0,443700.0,472932.0,24534.0,31320.0,2.1814058956916096
POC_c-high_p-low_b-moderate,high,low,moderate,True,78,553146.0,381930.0,171216.0,0.0817032977540552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9263238.0,4274484.0,4991538.0,0.007742333340004201,5569044.0,3035604.0,2535006.0,2736324.0,1007982.0,1728342.0,2726928.0,1987602.0,739326.0,0.2962515378883298,24696690.0,12628398.0,12080820.0,0.0944813744399072,18510990.0,9548598.0,8971266.0,14817144.0,7137480.0,7679664.0,2072688.0,1629162.0,443526.0,0.5999692724431316,77581032.0,27048126.0,50575536.0,0.1491136587144692,22395714.0,12634662.0,9770970.0,17474472.0,9473952.0,8000520.0,3004980.0,2130456.0,874524.0,0.22523254452986383,25578.0,13224.0,12354.0,0.004204043379301,986406.0,545316.0,441960.0,69426.0,44892.0,24534.0,912804.0,497814.0,414990.0,0.0,9274896.0,5870934.0,9274896.0,0.0,21630114.0,3764838.0,2115840.0,1239228.0,11433888.0,10196226.0,3095982.0,668856.0,5428974.0,3845922.0,772386.0,1343454.0,3825216.0,2045718.0,529482.0,709746.0,2410422.0,2667594.0,10367616.0,12295362.0,14435040.0,15346278.0,8700.0,13050.0,2.714285714285714
POC_c-high_p-low_b-moderate,high,low,moderate,True,236,278226.0,192966.0,85260.0,0.061222065989172805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294408.0,129456.0,164952.0,0.0,1995084.0,1380168.0,615438.0,84738.0,25578.0,59160.0,1907910.0,1353894.0,554016.0,0.290059780047902,32270910.0,15803898.0,16481802.0,0.14049981311201742,17559732.0,8163906.0,9401916.0,14788260.0,6423558.0,8364702.0,1135176.0,1015464.0,119712.0,0.45818156057668863,12170430.0,4258650.0,7919262.0,0.0165777408222988,5227482.0,3200208.0,2029014.0,2959740.0,1673184.0,1286556.0,1948626.0,1347282.0,601344.0,0.2430005753152192,88566.0,52026.0,36540.0,0.006185023019411,1021728.0,564456.0,458142.0,120060.0,73602.0,46458.0,892098.0,485460.0,406638.0,0.0,6556320.0,4424994.0,6556320.0,0.0,18590508.0,2128020.0,1853448.0,1172064.0,9094632.0,9495876.0,1938012.0,190008.0,4096308.0,2460012.0,846336.0,1007112.0,3034386.0,1390608.0,610218.0,561846.0,73602.0,82302.0,11684100.0,13046346.0,2159862.0,2350566.0,44892.0,59160.0,1.306483300589391
